name	nbRequest	nbRequestOK	nbRequestKO	minResponseTime	minResponseTimeOK	minResponseTimeKO	maxResponseTime	maxResponseTimeOK	maxResponseTimeKO	meanResponseTime	meanResponseTimeOK	meanResponseTimeKO	deviation	deviationOK	deviationKO	percentile1	percentile1OK	percentile1KO	percentile2	percentile2OK	percentile2KO	group1Name	group1Count	group1Percentage	group2Name	group2Count	group2Percentage	group3Name	group3Count	group3Percentage	group4Name	group4Count	group4Percentage	meanNumberOfRequestsPerSecond	meanNumberOfRequestsPerSecondOK	meanNumberOfRequestsPerSecondKO
	9488761	9488738	23	0	0	0	21270	21270	740	230	230	120	717	717	168	640	640	330	2640	2640	740	t < 800 ms	9132972	96	800 ms < t < 1200 ms	76830	0	t > 1200 ms	278936	2	failed	23	0	772	772	0
update unread	473559	473557	2	0	0	70	19770	19770	80	161	161	75	560	560	5	430	430	80	600	600	80	t < 800 ms	470438	99	800 ms < t < 1200 ms	144	0	t > 1200 ms	2975	0	failed	2	0	39	39	0toggle favorite	94484	94483	1	0	0	70	17210	17210	70	189	189	70	529	529	0	490	490	70	640	640	70	t < 800 ms	93876	99	800 ms < t < 1200 ms	47	0	t > 1200 ms	560	0	failed	1	0	8	8	0init db	1	1	0	250	250	-1	250	250	-1	250	250	-1	0	0	-1	250	250	-1	250	250	-1	t < 800 ms	1	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1create user	500	500	0	0	0	-1	30	30	-1	3	3	-1	4	4	-1	10	10	-1	10	10	-1	t < 800 ms	500	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1get room	10000	10000	0	0	0	-1	14340	14340	-1	374	374	-1	566	566	-1	830	830	-1	1110	1110	-1	t < 800 ms	9402	94	800 ms < t < 1200 ms	534	5	t > 1200 ms	64	0	failed	0	0	1	1	-1update unread target	474623	474622	1	0	0	0	18390	18390	0	148	148	0	564	564	0	410	410	0	600	600	0	t < 800 ms	471319	99	800 ms < t < 1200 ms	154	0	t > 1200 ms	3149	0	failed	1	0	39	39	0create spaces	500	500	0	0	0	-1	230	230	-1	4	4	-1	11	11	-1	10	10	-1	10	10	-1	t < 800 ms	500	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1get status	284842	284842	0	0	0	-1	20090	20090	-1	192	192	-1	530	530	-1	500	500	-1	660	660	-1	t < 800 ms	282992	99	800 ms < t < 1200 ms	161	0	t > 1200 ms	1689	0	failed	0	0	23	23	-1read message	3790074	3790063	11	0	0	0	20360	20360	330	126	126	115	703	703	116	320	320	280	1390	1390	330	t < 800 ms	3750604	98	800 ms < t < 1200 ms	1079	0	t > 1200 ms	38380	1	failed	11	0	308	308	0clear notifications	94442	94442	0	0	0	-1	19240	19240	-1	182	182	-1	532	532	-1	470	470	-1	680	680	-1	t < 800 ms	93774	99	800 ms < t < 1200 ms	110	0	t > 1200 ms	558	0	failed	0	0	8	8	-1ensure indexes	1	1	0	10	10	-1	10	10	-1	10	10	-1	0	0	-1	10	10	-1	10	10	-1	t < 800 ms	1	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1drop db	1	1	0	490	490	-1	490	490	-1	490	490	-1	0	0	-1	490	490	-1	490	490	-1	t < 800 ms	1	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1send message	1895537	1895533	4	0	0	0	21270	21270	740	527	527	200	839	839	312	1910	1910	740	3130	3130	740	t < 800 ms	1611032	84	800 ms < t < 1200 ms	73799	3	t > 1200 ms	210702	11	failed	4	0	154	154	0set status	94679	94679	0	0	0	-1	19800	19800	-1	191	191	-1	550	550	-1	490	490	-1	640	640	-1	t < 800 ms	94077	99	800 ms < t < 1200 ms	39	0	t > 1200 ms	563	0	failed	0	0	8	8	-1who is online	2275017	2275013	4	0	0	0	20510	20510	330	197	197	118	659	659	126	470	470	330	660	660	330	t < 800 ms	2253955	99	800 ms < t < 1200 ms	763	0	t > 1200 ms	20295	0	failed	4	0	185	185	0get token	500	500	0	0	0	-1	1570	1570	-1	11	11	-1	75	75	-1	10	10	-1	180	180	-1	t < 800 ms	499	99	800 ms < t < 1200 ms	0	0	t > 1200 ms	1	0	failed	0	0	0	0	-1server init	1	1	0	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	t < 800 ms	1	100	800 ms < t < 1200 ms	0	0	t > 1200 ms	0	0	failed	0	0	0	0	-1
